train_number,station_code,station_sequence,scheduled_arrival,actual_arrival,arrival_delay_min,scheduled_distance_km,current_delay_min,section_avg_delay_min,weather_severity,is_weekend,day_of_week,hour_of_day,train_type,priority_score,platform_congestion,num_stops_so_far,halts_scheduled_min
12038,JIND,5,2026-08-26 19:45:00,2026-08-26 19:58:54,13.9,200.0,10.8,3.2,0,0,2,19,EXP,0.55,0.27,5,2.0
12038,ROK,6,2026-08-26 20:32:00,2026-08-26 20:38:06,6.1,257.0,13.9,6.3,0,0,2,20,EXP,0.55,0.4,6,2.0
12038,NDLS,7,2026-08-26 22:10:00,2026-08-26 22:27:00,17.0,328.0,6.1,14.4,0,0,2,22,EXP,0.55,0.95,7,0.0
12039,KGM,1,2026-08-26 15:35:00,2026-08-26 15:41:48,6.8,0.0,0.0,2.5,0,0,2,15,EXP,0.55,0.08,1,0.0
12039,HDW,2,2026-08-26 15:50:00,2026-08-26 15:54:42,4.7,6.0,6.8,4.0,0,0,2,15,EXP,0.55,0.08,2,2.0
12039,LKU,3,2026-08-26 16:21:00,2026-08-26 16:27:54,6.9,22.0,4.7,6.7,0,0,2,16,EXP,0.55,0.18,3,2.0
12039,RUPC,4,2026-08-26 16:44:00,2026-08-26 16:54:24,10.4,44.0,6.9,6.6,1,0,2,16,EXP,0.55,0.05,4,2.0
12039,RMU,5,2026-08-26 17:37:00,2026-08-26 17:53:42,16.7,89.0,10.4,2.9,2,0,2,17,EXP,0.55,0.24,5,2.0
12039,MB,6,2026-08-26 18:12:00,2026-08-26 18:30:54,18.9,116.0,16.7,12.7,1,0,2,18,EXP,0.55,0.93,6,5.0
12039,GZB,7,2026-08-26 20:20:00,2026-08-26 20:41:00,21.0,257.0,18.9,14.4,0,0,2,20,EXP,0.55,0.95,7,2.0
12039,NDLS,8,2026-08-26 21:05:00,2026-08-26 21:21:24,16.4,283.0,21.0,15.9,0,0,2,21,EXP,0.55,0.95,8,0.0
12040,NDLS,1,2026-08-26 06:00:00,2026-08-26 06:28:48,28.8,0.0,0.0,12.9,3,0,2,6,EXP,0.55,0.95,1,0.0
12040,GZB,2,2026-08-26 06:44:00,2026-08-26 07:12:30,28.5,25.0,28.8,14.4,3,0,2,6,EXP,0.55,0.95,2,2.0
12040,MB,3,2026-08-26 08:47:00,2026-08-26 09:02:30,15.5,166.0,28.5,15.7,0,0,2,8,EXP,0.55,0.93,3,5.0
12040,RMU,4,2026-08-26 09:26:00,2026-08-26 09:44:48,18.8,193.0,15.5,8.9,0,0,2,9,EXP,0.55,0.24,4,2.0
12040,RUPC,5,2026-08-26 10:03:00,2026-08-26 10:20:54,17.9,239.0,18.8,0.6,2,0,2,10,EXP,0.55,0.05,5,2.0
12040,LKU,6,2026-08-26 10:45:00,2026-08-26 10:53:18,8.3,261.0,17.9,3.7,0,0,2,10,EXP,0.55,0.18,6,3.0
12040,HDW,7,2026-08-26 11:18:00,2026-08-26 11:33:18,15.3,277.0,8.3,4.0,1,0,2,11,EXP,0.55,0.08,7,2.0
12040,KGM,8,2026-08-26 11:40:00,2026-08-26 11:44:06,4.1,283.0,15.3,5.5,0,0,2,11,EXP,0.55,0.08,8,0.0
12041,HWH,1,2026-08-26 14:15:00,2026-08-26 14:27:06,12.1,0.0,0.0,12.9,0,0,2,14,EXP,0.55,0.95,1,0.0
12041,BHP,2,2026-08-26 16:04:00,2026-08-26 16:08:36,4.6,146.0,12.1,7.2,0,0,2,16,EXP,0.55,0.35,2,2.0
12041,NFK,3,2026-08-26 18:27:00,2026-08-26 18:31:48,4.8,293.0,4.6,8.5,0,0,2,18,EXP,0.55,0.33,3,1.0
12041,MLDT,4,2026-08-26 19:10:00,2026-08-26 19:23:24,13.4,328.0,4.8,11.9,0,0,2,19,EXP,0.55,0.49,4,5.0
12041,BOE,5,2026-08-26 20:24:00,2026-08-26 20:29:30,5.5,416.0,13.4,4.3,0,0,2,20,EXP,0.55,0.36,5,1.0
12041,KNE,6,2026-08-26 21:10:00,2026-08-26 21:34:36,24.6,473.0,5.5,7.5,1,0,2,21,EXP,0.55,0.5,6,2.0
12041,NJP,7,2026-08-26 22:30:00,2026-08-26 22:49:06,19.1,560.0,24.6,10.1,0,0,2,22,EXP,0.55,0.59,7,0.0
12042,NJP,1,2026-08-26 05:30:00,2026-08-26 05:45:18,15.3,0.0,0.0,8.6,0,0,2,5,EXP,0.55,0.59,1,0.0
12042,KNE,2,2026-08-26 06:33:00,2026-08-26 06:46:12,13.2,87.0,15.3,9.0,0,0,2,6,EXP,0.55,0.5,2,2.0
12042,BOE,3,2026-08-26 07:19:00,2026-08-26 07:25:30,6.5,144.0,13.2,8.8,0,0,2,7,EXP,0.55,0.36,3,1.0
12042,MLDT,4,2026-08-26 08:45:00,2026-08-26 08:54:18,9.3,232.0,6.5,11.9,0,0,2,8,EXP,0.55,0.49,4,5.0
12042,NFK,5,2026-08-26 09:22:00,2026-08-26 09:26:18,4.3,267.0,9.3,4.0,0,0,2,9,EXP,0.55,0.33,5,1.0
12042,BHP,6,2026-08-26 11:32:00,2026-08-26 11:36:24,4.4,414.0,4.3,5.7,0,0,2,11,EXP,0.55,0.35,6,2.0
12042,HWH,7,2026-08-26 13:35:00,2026-08-26 13:50:24,15.4,560.0,4.4,14.4,0,0,2,13,EXP,0.55,0.95,7,0.0
12043,NDLS,1,2026-08-26 07:00:00,2026-08-26 07:21:18,21.3,0.0,0.0,12.9,0,0,2,7,EXP,0.55,0.95,1,0.0
12043,ROK,2,2026-08-26 08:17:00,2026-08-26 08:25:06,8.1,71.0,21.3,7.8,0,0,2,8,EXP,0.55,0.4,2,2.0
12043,JIND,3,2026-08-26 09:04:00,2026-08-26 09:24:12,20.2,128.0,8.1,7.7,3,0,2,9,EXP,0.55,0.27,3,2.0
12043,TUN,4,2026-08-26 09:48:00,2026-08-26 09:53:42,5.7,187.0,20.2,7.4,0,0,2,9,EXP,0.55,0.12,4,2.0
12043,SAG,5,2026-08-26 10:56:00,2026-08-26 11:01:12,5.2,250.0,5.7,1.8,0,0,2,10,EXP,0.55,0.15,5,2.0
12043,LDH,6,2026-08-26 12:25:00,2026-08-26 12:38:00,13.0,328.0,5.2,12.5,0,0,2,12,EXP,0.55,0.92,6,25.0
12043,JGN,7,2026-08-26 13:25:00,2026-08-26 13:29:06,4.1,368.0,13.0,3.8,0,0,2,13,EXP,0.55,0.07,7,2.0
12043,MOGA,8,2026-08-26 14:05:00,2026-08-26 14:34:36,29.6,397.0,4.1,5.3,0,0,2,14,EXP,0.55,0.07,8,0.0
12044,MOGA,1,2026-08-26 15:00:00,2026-08-26 15:00:12,0.2,0.0,0.0,2.3,0,0,2,15,EXP,0.55,0.07,1,0.0
12044,JGN,2,2026-08-26 15:24:00,2026-08-26 15:39:00,15.0,29.0,0.2,3.8,2,0,2,15,EXP,0.55,0.07,2,2.0
12044,LDH,3,2026-08-26 16:15:00,2026-08-26 16:33:00,18.0,68.0,15.0,15.5,0,0,2,16,EXP,0.55,0.92,3,25.0
12044,SAG,4,2026-08-26 17:48:00,2026-08-26 17:54:12,6.2,146.0,18.0,7.8,0,0,2,17,EXP,0.55,0.15,4,2.0
12044,TUN,5,2026-08-26 18:56:00,2026-08-26 18:57:00,1.0,209.0,6.2,1.4,0,0,2,18,EXP,0.55,0.12,5,2.0
12044,JIND,6,2026-08-26 19:45:00,2026-08-26 20:01:24,16.4,269.0,1.0,4.7,0,0,2,19,EXP,0.55,0.27,6,2.0
12044,ROK,7,2026-08-26 20:32:00,2026-08-26 20:41:00,9.0,326.0,16.4,7.8,0,0,2,20,EXP,0.55,0.4,7,2.0
12044,NDLS,8,2026-08-26 22:10:00,2026-08-26 22:27:06,17.1,397.0,9.0,15.9,0,0,2,22,EXP,0.55,0.95,8,0.0
12045,NDLS,1,2026-08-26 19:15:00,2026-08-26 19:34:48,19.8,0.0,0.0,12.9,0,0,2,19,EXP,0.55,0.95,1,0.0
12045,KUN,2,2026-08-26 20:48:00,2026-08-26 20:59:12,11.2,123.0,19.8,6.1,1,0,2,20,EXP,0.55,0.26,2,2.0
12045,UMB,3,2026-08-26 21:58:00,2026-08-26 22:18:18,20.3,198.0,11.2,15.9,1,0,2,21,EXP,0.55,0.95,3,2.0
12045,CDG,4,2026-08-26 22:45:00,2026-08-26 23:08:06,23.1,243.0,20.3,9.1,1,0,2,22,EXP,0.55,0.26,4,0.0
12046,CDG,1,2026-08-26 12:00:00,2026-08-26 12:02:18,2.3,0.0,0.0,4.6,0,0,2,12,EXP,0.55,0.26,1,0.0
12046,UMB,2,2026-08-26 12:40:00,2026-08-26 12:57:30,17.5,45.0,2.3,14.4,0,0,2,12,EXP,0.55,0.95,2,2.0
12046,KUN,3,2026-08-26 13:33:00,2026-08-26 13:41:48,8.8,119.0,17.5,7.6,0,0,2,13,EXP,0.55,0.26,3,2.0
12046,NDLS,4,2026-08-26 15:25:00,2026-08-26 15:40:24,15.4,243.0,8.8,17.4,0,0,2,15,EXP,0.55,0.95,4,0.0
12047,NDLS,1,2026-08-26 16:20:00,2026-08-26 16:34:36,14.6,0.0,0.0,12.9,0,0,2,16,EXP,0.55,0.95,1,0.0
12047,ROK,2,2026-08-26 17:37:00,2026-08-26 17:59:48,22.8,71.0,14.6,7.8,1,0,2,17,EXP,0.55,0.4,2,2.0
12047,JIND,3,2026-08-26 18:24:00,2026-08-26 18:29:00,5.0,128.0,22.8,7.7,0,0,2,18,EXP,0.55,0.27,3,2.0
12047,TUN,4,2026-08-26 19:07:00,2026-08-26 19:17:30,10.5,187.0,5.0,7.4,0,0,2,19,EXP,0.55,0.12,4,2.0
12047,JHL,5,2026-08-26 19:24:00,2026-08-26 19:29:12,5.2,200.0,10.5,2.5,0,0,2,19,EXP,0.55,0.21,5,2.0
12047,MSZ,6,2026-08-26 19:55:00,2026-08-26 20:02:18,7.3,245.0,5.2,2.3,0,0,2,19,EXP,0.55,0.07,6,2.0
12047,BTI,7,2026-08-26 21:00:00,2026-08-26 21:14:48,14.8,298.0,7.3,6.8,1,0,2,21,EXP,0.55,0.32,7,5.0
12047,KKP,8,2026-08-26 21:40:00,2026-08-26 21:41:30,1.5,340.0,14.8,6.1,0,0,2,21,EXP,0.55,0.13,8,2.0
12047,FDK,9,2026-08-26 22:01:00,2026-08-26 22:09:18,8.3,353.0,1.5,7.1,1,0,2,22,EXP,0.55,0.09,9,2.0
12047,FZR,10,2026-08-26 22:50:00,2026-08-26 23:08:24,18.4,385.0,8.3,3.1,3,0,2,22,EXP,0.55,0.26,10,0.0
12048,FZR,1,2026-08-26 04:00:00,2026-08-26 04:08:18,8.3,0.0,0.0,4.6,1,0,2,4,EXP,0.55,0.26,1,0.0
12048,FDK,2,2026-08-26 04:25:00,2026-08-26 04:27:48,2.8,32.0,8.3,4.1,0,0,2,4,EXP,0.55,0.09,2,2.0
12048,KKP,3,2026-08-26 04:42:00,2026-08-26 04:48:36,6.6,44.0,2.8,6.1,0,0,2,4,EXP,0.55,0.13,3,2.0
12048,BTI,4,2026-08-26 05:28:00,2026-08-26 05:52:18,24.3,87.0,6.6,9.8,2,0,2,5,EXP,0.55,0.32,4,5.0
12048,MSZ,5,2026-08-26 06:10:00,2026-08-26 06:14:48,4.8,140.0,24.3,0.8,1,0,2,6,EXP,0.55,0.07,5,2.0
12048,JHL,6,2026-08-26 06:50:00,2026-08-26 06:55:48,5.8,185.0,4.8,4.0,0,0,2,6,EXP,0.55,0.21,6,2.0
12048,TUN,7,2026-08-26 07:03:00,2026-08-26 07:09:36,6.6,197.0,5.8,4.4,0,0,2,7,EXP,0.55,0.12,7,2.0
12048,JIND,8,2026-08-26 08:13:00,2026-08-26 08:32:36,19.6,257.0,6.6,7.7,1,0,2,8,EXP,0.55,0.27,8,2.0
12048,ROK,9,2026-08-26 09:23:00,2026-08-26 09:44:12,21.2,314.0,19.6,10.8,0,0,2,9,EXP,0.55,0.4,9,2.0
12048,NDLS,10,2026-08-26 11:20:00,2026-08-26 11:33:48,13.8,385.0,21.2,11.4,0,0,2,11,EXP,0.55,0.95,10,0.0
12049,AGC,1,2026-08-26 17:50:00,2026-08-26 17:58:54,8.9,0.0,0.0,9.8,0,0,2,17,EXP,0.55,0.69,1,0.0
12049,NZM,2,2026-08-26 19:30:00,2026-08-26 19:47:30,17.5,181.0,8.9,14.4,0,0,2,19,EXP,0.55,0.95,2,0.0
12050,NZM,1,2026-08-26 08:10:00,2026-08-26 08:22:18,12.3,0.0,0.0,12.9,0,0,2,8,EXP,0.55,0.95,1,0.0
12050,AGC,2,2026-08-26 09:50:00,2026-08-26 10:03:48,13.8,183.0,12.3,11.3,0,0,2,9,EXP,0.55,0.69,2,0.0
12051,DR,1,2026-08-26 05:25:00,2026-08-26 05:36:30,11.5,0.0,0.0,12.9,0,0,2,5,SF,0.85,0.95,1,0.0
12051,TNA,2,2026-08-26 05:48:00,2026-08-26 06:05:12,17.2,24.0,11.5,14.4,0,0,2,5,SF,0.85,0.95,2,2.0
12051,PNVL,3,2026-08-26 06:36:00,2026-08-26 06:48:54,12.9,61.0,17.2,15.9,0,0,2,6,SF,0.85,0.95,3,2.0
12051,CHI,4,2026-08-26 09:26:00,2026-08-26 09:47:30,21.5,266.0,12.9,8.5,1,0,2,9,SF,0.85,0.21,4,2.0
12051,RN,5,2026-08-26 10:40:00,2026-08-26 10:46:12,6.2,342.0,21.5,4.6,0,0,2,10,SF,0.85,0.38,5,5.0
12051,KKW,6,2026-08-26 11:56:00,2026-08-26 12:00:48,4.8,453.0,6.2,3.3,1,0,2,11,SF,0.85,0.15,6,2.0
12051,KUDL,7,2026-08-26 12:20:00,2026-08-26 12:35:12,15.2,481.0,4.8,5.0,1,0,2,12,SF,0.85,0.17,7,2.0
12051,THVM,8,2026-08-26 13:02:00,2026-08-26 13:06:54,4.9,535.0,15.2,6.9,0,0,2,13,SF,0.85,0.2,8,2.0
12051,MAO,9,2026-08-26 14:05:00,2026-08-26 14:17:30,12.5,581.0,4.9,11.4,0,0,2,14,SF,0.85,0.45,9,0.0
12052,MAO,1,2026-08-26 14:30:00,2026-08-26 14:44:30,14.5,0.0,0.0,6.9,0,0,2,14,EXP,0.55,0.45,1,0.0
12052,THVM,2,2026-08-26 15:08:00,2026-08-26 15:14:30,6.5,47.0,14.5,5.4,0,0,2,15,EXP,0.55,0.2,2,2.0
12052,KUDL,3,2026-08-26 15:56:00,2026-08-26 15:58:42,2.7,101.0,6.5,6.5,0,0,2,15,EXP,0.55,0.17,3,2.0
12052,KKW,4,2026-08-26 16:18:00,2026-08-26 16:30:30,12.5,129.0,2.7,7.8,1,0,2,16,EXP,0.55,0.15,4,2.0
12052,RN,5,2026-08-26 17:45:00,2026-08-26 18:06:00,21.0,240.0,12.5,4.6,1,0,2,17,EXP,0.55,0.38,5,5.0
12052,CHI,6,2026-08-26 18:43:00,2026-08-26 18:48:18,5.3,318.0,21.0,4.0,0,0,2,18,EXP,0.55,0.21,6,2.0
12052,PNVL,7,2026-08-26 21:48:00,2026-08-26 22:05:54,17.9,523.0,5.3,14.4,0,0,2,21,EXP,0.55,0.95,7,2.0
12052,TNA,8,2026-08-26 22:33:00,2026-08-26 22:46:48,13.8,561.0,17.9,15.9,0,0,2,22,EXP,0.55,0.95,8,2.0
12052,DR,9,2026-08-26 23:05:00,2026-08-26 23:18:06,13.1,585.0,13.8,17.4,0,0,2,23,EXP,0.55,0.95,9,0.0
12053,HW,1,2026-08-26 14:45:00,2026-08-26 14:56:30,11.5,0.0,0.0,5.3,1,0,2,14,EXP,0.55,0.32,1,0.0
12053,RK,2,2026-08-26 15:31:00,2026-08-26 15:44:06,13.1,41.0,11.5,7.0,1,0,2,15,EXP,0.55,0.33,2,2.0
12053,SRE,3,2026-08-26 16:20:00,2026-08-26 16:43:48,23.8,75.0,13.1,11.8,1,0,2,16,EXP,0.55,0.61,3,5.0
12053,YJUD,4,2026-08-26 16:51:00,2026-08-26 17:00:00,9.0,106.0,23.8,9.5,0,0,2,16,EXP,0.55,0.29,4,2.0
12053,UMB,5,2026-08-26 17:41:00,2026-08-26 18:01:36,20.6,157.0,9.0,11.4,0,0,2,17,EXP,0.55,0.95,5,9.0
12053,SIR,6,2026-08-26 18:31:00,2026-08-26 18:35:48,4.8,210.0,20.6,4.6,0,0,2,18,EXP,0.55,0.26,6,2.0
12053,LDH,7,2026-08-26 19:32:00,2026-08-26 19:43:42,11.7,270.0,4.8,14.0,0,0,2,19,EXP,0.55,0.92,7,3.0
12053,PGW,8,2026-08-26 20:06:00,2026-08-26 20:22:06,16.1,306.0,11.7,8.7,1,0,2,20,EXP,0.55,0.35,8,2.0
12053,JUC,9,2026-08-26 20:35:00,2026-08-26 21:02:30,27.5,327.0,16.1,13.4,1,0,2,20,EXP,0.55,0.62,9,5.0
12053,BEAS,10,2026-08-26 21:12:00,2026-08-26 21:17:48,5.8,363.0,27.5,5.0,0,0,2,21,EXP,0.55,0.42,10,2.0
12053,ASR,11,2026-08-26 22:05:00,2026-08-26 22:17:36,12.6,406.0,5.8,7.4,0,0,2,22,EXP,0.55,0.49,11,0.0
12054,ASR,1,2026-08-26 06:50:00,2026-08-26 07:07:54,17.9,0.0,0.0,7.4,1,0,2,6,EXP,0.55,0.49,1,0.0
12054,BEAS,2,2026-08-26 07:18:00,2026-08-26 07:26:12,8.2,42.0,17.9,8.0,0,0,2,7,EXP,0.55,0.42,2,2.0
12054,JUC,3,2026-08-26 07:58:00,2026-08-26 08:24:00,26.0,78.0,8.2,11.9,2,0,2,7,EXP,0.55,0.62,3,5.0
12054,PGW,4,2026-08-26 08:19:00,2026-08-26 08:35:00,16.0,99.0,26.0,10.2,1,0,2,8,EXP,0.55,0.35,4,2.0
12054,LDH,5,2026-08-26 08:58:00,2026-08-26 09:16:06,18.1,135.0,16.0,11.0,0,0,2,8,EXP,0.55,0.92,5,5.0
12054,SIR,6,2026-08-26 10:00:00,2026-08-26 10:09:06,9.1,195.0,18.1,4.6,0,0,2,10,EXP,0.55,0.26,6,2.0
12054,UMB,7,2026-08-26 10:55:00,2026-08-26 11:15:30,20.5,249.0,9.1,14.4,1,0,2,10,EXP,0.55,0.95,7,10.0
12054,YJUD,8,2026-08-26 11:41:00,2026-08-26 11:49:06,8.1,300.0,20.5,8.0,0,0,2,11,EXP,0.55,0.29,8,2.0
12054,SRE,9,2026-08-26 12:23:00,2026-08-26 12:42:06,19.1,330.0,8.1,13.3,0,0,2,12,EXP,0.55,0.61,9,5.0
12054,RK,10,2026-08-26 12:58:00,2026-08-26 13:05:24,7.4,365.0,19.1,4.0,0,0,2,12,EXP,0.55,0.33,10,2.0
12054,HW,11,2026-08-26 14:10:00,2026-08-26 14:14:48,4.8,406.0,7.4,5.3,0,0,2,14,EXP,0.55,0.32,11,0.0
12055,NDLS,1,2026-08-26 15:20:00,2026-08-26 15:34:30,14.5,0.0,0.0,12.9,0,0,2,15,EXP,0.55,0.95,1,0.0
12055,GZB,2,2026-08-26 16:00:00,2026-08-26 16:17:54,17.9,25.0,14.5,14.4,0,0,2,16,EXP,0.55,0.95,2,2.0
12055,MTC,3,2026-08-26 16:40:00,2026-08-26 16:58:54,18.9,72.0,17.9,8.0,1,0,2,16,EXP,0.55,0.29,3,2.0
12055,MOZ,4,2026-08-26 17:23:00,2026-08-26 17:26:48,3.8,128.0,18.9,8.6,0,0,2,17,EXP,0.55,0.22,4,2.0
12055,DBD,5,2026-08-26 17:43:00,2026-08-26 17:46:30,3.5,152.0,3.8,1.9,0,0,2,17,EXP,0.55,0.16,5,2.0
12055,TPZ,6,2026-08-26 18:14:00,2026-08-26 18:29:30,15.5,179.0,3.5,3.5,1,0,2,18,EXP,0.55,0.17,6,2.0
12055,RK,7,2026-08-26 18:46:00,2026-08-26 18:51:12,5.2,211.0,15.5,7.0,0,0,2,18,EXP,0.55,0.33,7,2.0
12055,HW,8,2026-08-26 19:50:00,2026-08-26 20:05:42,15.7,252.0,5.2,8.3,2,0,2,19,EXP,0.55,0.32,8,5.0
12055,DDN,9,2026-08-26 21:10:00,2026-08-26 21:16:54,6.9,304.0,15.7,7.8,0,0,2,21,EXP,0.55,0.15,9,0.0
12056,DDN,1,2026-08-26 05:05:00,2026-08-26 05:06:00,1.0,0.0,0.0,3.3,0,0,2,5,EXP,0.55,0.15,1,0.0
12056,HW,2,2026-08-26 06:17:00,2026-08-26 06:37:30,20.5,51.0,1.0,6.8,0,0,2,6,EXP,0.55,0.32,2,5.0
12056,RK,3,2026-08-26 07:01:00,2026-08-26 07:11:30,10.5,92.0,20.5,8.5,0,0,2,7,EXP,0.55,0.33,3,2.0
12056,TPZ,4,2026-08-26 07:50:00,2026-08-26 08:05:18,15.3,124.0,10.5,8.0,1,0,2,7,EXP,0.55,0.17,4,2.0
12056,DBD,5,2026-08-26 08:12:00,2026-08-26 08:28:36,16.6,152.0,15.3,1.9,1,0,2,8,EXP,0.55,0.16,5,2.0
12056,MOZ,6,2026-08-26 08:32:00,2026-08-26 09:03:06,31.1,176.0,16.6,4.1,1,0,2,8,EXP,0.55,0.22,6,2.0
12056,MTC,7,2026-08-26 09:23:00,2026-08-26 09:30:06,7.1,231.0,31.1,6.5,0,0,2,9,EXP,0.55,0.29,7,2.0
12056,GZB,8,2026-08-26 10:28:00,2026-08-26 10:45:54,17.9,279.0,7.1,15.9,0,0,2,10,EXP,0.55,0.95,8,2.0
12056,TKJ,9,2026-08-26 10:52:00,2026-08-26 10:59:42,7.7,302.0,17.9,11.0,0,0,2,10,EXP,0.55,0.42,9,2.0
12056,NDLS,10,2026-08-26 11:15:00,2026-08-26 11:26:18,11.3,304.0,7.7,11.4,0,0,2,11,EXP,0.55,0.95,10,0.0
12057,NDLS,1,2026-08-26 14:35:00,2026-08-26 14:48:30,13.5,0.0,0.0,12.9,0,0,2,14,EXP,0.55,0.95,1,0.0
12057,SZM,2,2026-08-26 14:49:00,2026-08-26 15:00:06,11.1,3.0,13.5,5.6,1,0,2,14,EXP,0.55,0.22,2,2.0
12057,SNP,3,2026-08-26 15:20:00,2026-08-26 15:34:48,14.8,44.0,11.1,7.6,0,0,2,15,EXP,0.55,0.26,3,2.0
12057,PNP,4,2026-08-26 15:58:00,2026-08-26 16:21:48,23.8,89.0,14.8,11.5,0,0,2,15,EXP,0.55,0.46,4,2.0
12057,KUN,5,2026-08-26 16:23:00,2026-08-26 16:25:42,2.7,123.0,23.8,3.1,0,0,2,16,EXP,0.55,0.26,5,2.0
12057,KKDE,6,2026-08-26 16:51:00,2026-08-26 16:56:48,5.8,156.0,2.7,5.5,0,0,2,16,EXP,0.55,0.33,6,2.0
12057,UMB,7,2026-08-26 18:07:00,2026-08-26 18:25:48,18.8,198.0,5.8,14.4,0,0,2,18,EXP,0.55,0.95,7,13.0
12057,CDG,8,2026-08-26 19:05:00,2026-08-26 19:16:24,11.4,243.0,18.8,7.6,0,0,2,19,EXP,0.55,0.26,8,10.0
12057,SASN,9,2026-08-26 19:24:00,2026-08-26 19:26:48,2.8,254.0,11.4,6.8,0,0,2,19,EXP,0.55,0.07,9,2.0
12057,RPAR,10,2026-08-26 20:22:00,2026-08-26 20:30:54,8.9,314.0,2.8,1.1,0,0,2,20,EXP,0.55,0.09,10,3.0
12057,KART,11,2026-08-26 20:50:00,2026-08-26 20:56:24,6.4,342.0,8.9,2.2,1,0,2,20,EXP,0.55,0.06,11,2.0
12057,ANSB,12,2026-08-26 21:08:00,2026-08-26 21:09:48,1.8,349.0,6.4,4.1,0,0,2,21,EXP,0.55,0.09,12,2.0
12057,NLDM,13,2026-08-26 21:35:00,2026-08-26 21:43:06,8.1,370.0,1.8,5.6,0,0,2,21,EXP,0.55,0.09,13,5.0
12057,UHL,14,2026-08-26 22:10:00,2026-08-26 22:23:00,13.0,386.0,8.1,6.6,0,0,2,22,EXP,0.55,0.05,14,0.0
12058,UHL,1,2026-08-26 05:00:00,2026-08-26 05:10:12,10.2,0.0,0.0,2.1,1,0,2,5,EXP,0.55,0.05,1,0.0
12058,NLDM,2,2026-08-26 05:24:00,2026-08-26 05:29:24,5.4,16.0,10.2,4.1,0,0,2,5,EXP,0.55,0.09,2,3.0
12058,ANSB,3,2026-08-26 05:44:00,2026-08-26 05:49:06,5.1,36.0,5.4,5.6,0,0,2,5,EXP,0.55,0.09,3,2.0
12058,KART,4,2026-08-26 05:56:00,2026-08-26 06:02:00,6.0,44.0,5.1,6.7,0,0,2,5,EXP,0.55,0.06,4,2.0
12058,RPAR,5,2026-08-26 06:26:00,2026-08-26 06:28:48,2.8,71.0,6.0,1.1,0,0,2,6,EXP,0.55,0.09,5,2.0
12058,SASN,6,2026-08-26 07:15:00,2026-08-26 07:31:48,16.8,132.0,2.8,2.3,2,0,2,7,EXP,0.55,0.07,6,2.0
12058,CDG,7,2026-08-26 07:30:00,2026-08-26 07:37:18,7.3,143.0,16.8,6.1,0,0,2,7,EXP,0.55,0.26,7,8.0
12058,UMB,8,2026-08-26 08:30:00,2026-08-26 09:05:36,35.6,188.0,7.3,15.9,0,0,2,8,EXP,0.55,0.95,8,15.0
12058,KKDE,9,2026-08-26 09:16:00,2026-08-26 09:26:48,10.8,229.0,35.6,10.0,0,0,2,9,EXP,0.55,0.33,9,2.0
12058,KUN,10,2026-08-26 09:39:00,2026-08-26 09:43:54,4.9,262.0,10.8,3.1,0,0,2,9,EXP,0.55,0.26,10,2.0
12058,PNP,11,2026-08-26 10:07:00,2026-08-26 10:12:48,5.8,297.0,4.9,7.0,0,0,2,10,EXP,0.55,0.46,11,2.0
12058,SNP,12,2026-08-26 10:37:00,2026-08-26 10:41:06,4.1,342.0,5.8,6.1,0,0,2,10,EXP,0.55,0.26,12,2.0
12058,SZM,13,2026-08-26 11:28:00,2026-08-26 11:42:00,14.0,382.0,4.1,7.1,1,0,2,11,EXP,0.55,0.22,13,2.0
12058,NDLS,14,2026-08-26 12:00:00,2026-08-26 12:15:06,15.1,386.0,14.0,17.4,0,0,2,12,EXP,0.55,0.95,14,0.0
12059,KOTA,1,2026-08-26 05:55:00,2026-08-26 06:08:24,13.4,0.0,0.0,10.4,0,0,2,5,EXP,0.55,0.74,1,0.0
12059,SWM,2,2026-08-26 07:03:00,2026-08-26 07:21:30,18.5,107.0,13.4,9.4,0,0,2,7,EXP,0.55,0.53,2,2.0
12059,GGC,3,2026-08-26 07:48:00,2026-08-26 07:51:36,3.6,171.0,18.5,7.1,0,0,2,7,EXP,0.55,0.22,3,2.0
12059,SMBJ,4,2026-08-26 08:16:00,2026-08-26 08:21:48,5.8,201.0,3.6,7.4,0,0,2,8,EXP,0.55,0.12,4,2.0
12059,HAN,5,2026-08-26 08:28:00,2026-08-26 08:28:36,0.6,211.0,5.8,1.9,0,0,2,8,EXP,0.55,0.16,5,2.0
12059,BXN,6,2026-08-26 08:53:00,2026-08-26 08:59:48,6.8,244.0,0.6,4.0,0,0,2,8,EXP,0.55,0.21,6,1.0
12059,BTE,7,2026-08-26 09:23:00,2026-08-26 09:27:36,4.6,286.0,6.8,7.4,0,0,2,9,EXP,0.55,0.37,7,2.0
12059,MTJ,8,2026-08-26 10:15:00,2026-08-26 10:26:24,11.4,319.0,4.6,14.5,0,0,2,10,EXP,0.55,0.83,8,5.0
12059,BVH,9,2026-08-26 11:38:00,2026-08-26 11:57:54,19.9,422.0,11.4,9.2,0,0,2,11,EXP,0.55,0.27,9,2.0
12059,NZM,10,2026-08-26 12:30:00,2026-08-26 12:42:24,12.4,447.0,19.9,11.4,0,0,2,12,EXP,0.55,0.95,10,0.0
12060,NZM,1,2026-08-26 13:15:00,2026-08-26 13:27:12,12.2,0.0,0.0,12.9,0,0,2,13,EXP,0.55,0.95,1,0.0
